dataset,partition_method,partition_seed,logical_shards,physical_core_equivalents,m32_capacity_fraction,relevant_query_shard_pairs,ef_search,local_target_recall_mean,local_target_recall_median,local_target_recall_p95,local_target_recall_std,local_target_recall_target_weighted,distance_computations_mean,distance_computations_median,distance_computations_p95,distance_computations_std,graph_nodes_visited_mean,graph_nodes_visited_median,graph_nodes_visited_p95,graph_nodes_visited_std,worker_cpu_us_mean,worker_cpu_us_median,worker_cpu_us_p95,worker_cpu_us_std,local_latency_us_mean,local_latency_us_median,local_latency_us_p95,local_latency_us_std
sift1m,kmeans,20260820,32,32,1.0,20750,32,0.9761954484605087,1.0,1.0,0.1052778076656797,0.9747555555555556,875.2765301204819,889.0,1157.0,184.89084624466503,38.512819277108434,38.0,42.0,1.777612993677489,157.53219277108434,143.0,237.0,45.588856171206835,6658.009177012049,6013.3115,13068.089649999998,3437.3408036647693
sift1m,kmeans,20260820,32,32,1.0,20750,40,0.9849387645821381,1.0,1.0,0.08233500883734715,0.9836222222222222,1027.3466024096385,1046.0,1354.0,217.17832429012898,46.32853012048193,46.0,49.0,1.6470698358823403,178.94419277108435,163.0,269.0,51.67234648801326,6608.200109638555,6015.9310000000005,12869.950649999995,3337.9952429841205
sift1m,kmeans,20260820,32,32,1.0,20750,80,0.996730541212469,1.0,1.0,0.03777109563675106,0.9965444444444445,1717.2789879518073,1756.0,2259.0,368.13433508944377,85.95763855421687,86.0,88.0,1.450745787254426,279.35195180722894,257.0,423.0,80.6646416906566,6693.091994072288,6030.674,13011.995149999992,3386.324531463803
sift1m,kmeans,20260820,32,32,1.0,20750,160,0.9993623063683306,1.0,1.0,0.01771251004428902,0.9993111111111111,2865.0638554216866,2936.0,3750.0,614.5426153188785,165.78260240963854,166.0,168.0,1.413162214443743,454.75248192771085,422.0,697.0,131.97637881882193,6790.0990964819275,6162.861,13165.962399999993,3347.613772015502
sift1m,kmeans,20260820,32,32,1.0,20750,320,0.9998232358003443,1.0,1.0,0.008432252532262971,0.9997444444444444,4682.386987951807,4809.0,6067.0,975.3826410724076,325.7077108433735,326.0,328.0,1.416533461983361,747.2836626506024,699.0,1167.0,219.0925785902662,6928.420337253012,6273.8645,13229.254249999998,3346.8676932104
sift1m,orion,1,2,2,0.0625,9006,10,0.7790855479063341,0.8,1.0,0.2028890163554828,0.7791222222222223,519.1994226071508,518.0,739.0,129.9226951334836,21.68065733955141,21.0,27.0,2.624547389858978,87.90672884743505,85.0,127.0,22.46431189533563,3639.020020763935,3328.6075,6875.96075,1709.5437111907345
sift1m,orion,1,2,2,0.0625,9006,16,0.8607921879241001,0.9,1.0,0.16231244097426192,0.8608555555555556,669.340106595603,675.5,929.0,163.10370604820648,27.387630468576504,27.0,32.0,2.6703931470195656,109.20131023761937,108.0,152.0,26.384265613571433,3700.4608865200976,3375.3559999999998,6918.973,1696.412660902923
sift1m,orion,1,2,2,0.0625,9006,20,0.8922169171169838,0.9,1.0,0.14121111338565864,0.8922555555555556,764.3044636908728,777.0,1045.0,183.11033370763604,31.15423051299134,31.0,36.0,2.5803708591086028,124.06850988230069,122.0,173.0,29.7363399636726,3712.7533489895623,3411.2125,6929.603499999999,1678.3672321960985
sift1m,orion,1,2,2,0.0625,9006,24,0.9144243343943544,1.0,1.0,0.12534057536814047,0.9144444444444444,857.9193870752831,875.0,1164.0,203.73606105819135,34.950477459471465,35.0,39.0,2.4445871478064656,139.7964690206529,139.0,190.0,32.976485285771,5746.690555185432,5231.2635,11300.068500000001,2910.6348570722907
sift1m,orion,1,2,2,0.0625,9006,32,0.9436172181508624,1.0,1.0,0.09894889939668201,0.9436555555555556,1041.0033311125917,1069.0,1403.0,248.21316404593148,42.618143459915615,42.0,47.0,2.286832300775186,166.1799911170331,166.0,228.0,39.325877946464104,3662.180512325117,3344.5675,6772.1435,1628.7586663610489
sift1m,orion,1,2,2,0.0625,9006,40,0.9600618106447555,1.0,1.0,0.08158061973792681,0.9600666666666666,1220.225627359538,1259.0,1639.0,294.10736336660136,50.40095491894293,50.0,54.0,2.1486804948485485,195.01243615367534,196.0,267.0,46.49574112336063,3714.2802748167887,3419.919,6820.5115,1639.1079363521067
sift1m,orion,1,2,2,0.0625,9006,80,0.9879265674735361,1.0,1.0,0.04094476998564793,0.9879333333333333,2060.6198090162115,2141.5,2799.0,527.1991679779486,89.92715967133023,90.0,93.0,1.8784463255220443,330.29025094381524,334.0,457.0,82.94763503633156,3882.102881634465,3577.319,7061.816,1647.4522533851152
sift1m,orion,1,2,2,0.0625,9006,160,0.9970242060848324,1.0,1.0,0.01908479134898461,0.9970222222222223,3549.0105485232066,3704.5,4908.0,971.3022863494537,169.69364867865866,170.0,173.0,1.810650772116904,611.9837885853875,608.0,940.0,174.38621961088822,4329.315477459471,4091.0860000000002,7390.15675,1656.1415991856018
sift1m,orion,1,2,2,0.0625,9006,320,0.998978458805241,1.0,1.0,0.010055375331797175,0.9989777777777777,6107.099267155229,6372.5,8585.25,1761.6140338788116,329.57450588496556,329.0,333.0,1.7919647728650918,1320.9203864090607,1337.0,1902.75,387.7071630970918,5998.551710304241,5570.4735,11202.17525,2686.6139251150084
sift1m,orion,1,4,4,0.125,13403,10,0.8164543237773112,0.9,1.0,0.24051645472042715,0.8039222222222222,477.0908751771991,473.0,701.0,130.33009168904266,21.61635454748937,21.0,27.0,2.6603229397832893,97.71290009699321,82.0,183.0,43.29594240380249,4717.945655599493,4304.806,9091.1526,2331.668533317613
sift1m,orion,1,4,4,0.125,13403,16,0.8893562978674522,1.0,1.0,0.1878887252032967,0.8809111111111111,613.4504215474147,615.0,881.0,163.90367087334192,27.274863836454525,27.0,32.0,2.6976160043138,121.40677460270089,102.0,228.0,53.66189583635327,4881.3731825710665,4443.416,9295.6799,2310.0031728484705
sift1m,orion,1,4,4,0.125,13403,20,0.9154002775971738,1.0,1.0,0.1632238344767823,0.9082222222222223,700.3203014250541,706.0,999.0,184.60750784164242,31.04513914795195,31.0,36.0,2.6016840776606456,136.979780646124,115.0,254.0,59.77595859321,4825.38715190629,4399.885,9157.148,2290.199655276593
sift1m,orion,1,4,4,0.125,13403,24,0.934697159721408,1.0,1.0,0.1419497165904346,0.9290666666666667,786.1422069685891,797.0,1108.8999999999996,206.32466361875635,34.858912183839436,34.0,39.0,2.543103064275297,150.38946504513916,127.0,275.0,66.7248059633086,8245.294956502275,7277.206,17388.728499999997,4833.900633927601
sift1m,orion,1,4,4,0.125,13403,32,0.958529925188509,1.0,1.0,0.10877345834616048,0.9542111111111111,952.7444601954786,971.0,1344.0,251.45200240009552,42.53943147056629,42.0,47.0,2.365661079716951,181.90449899276283,152.0,339.0,80.73893595075951,4911.812690591659,4492.067,9359.075699999998,2323.505564577269
sift1m,orion,1,4,4,0.125,13403,40,0.9709953883814214,1.0,1.0,0.08992437225042288,0.9677666666666667,1115.3202268148923,1142.0,1571.0,297.234335519355,50.31642169663508,50.0,54.0,2.2037025605436433,211.9653062747146,177.0,398.89999999999964,95.7581273627005,4951.601896068045,4516.052,9373.619,2323.1346152413626
sift1m,orion,1,4,4,0.125,13403,80,0.9918432144426326,1.0,1.0,0.04593068754767771,0.9907555555555555,1872.1504886965604,1938.0,2674.8999999999996,531.8374458659438,89.85809147205849,90.0,93.0,1.9307586184672567,353.6051630232038,297.0,671.0,164.4905702236774,5079.747588823398,4682.404,9380.973,2306.2301222975584
sift1m,orion,1,4,4,0.125,13403,160,0.9981393942839142,1.0,1.0,0.020664142005554935,0.9978777777777778,3194.0516302320375,3314.0,4667.799999999999,977.8942297327688,169.6464970528986,170.0,173.0,2.028872822526915,559.4008803999104,507.0,1068.0,244.99939307902042,5226.463534283369,4807.648,9587.9699,2331.7755250369773
sift1m,orion,1,4,4,0.125,13403,320,0.9994808376234178,1.0,1.0,0.011321011492515035,0.9993888888888889,5425.8339177796015,5631.0,8117.799999999999,1777.2304111218368,329.53443258971873,329.0,333.0,2.0122147954893417,964.7607252107737,909.0,1665.8999999999996,364.41747539038045,5618.095831679474,5232.144,10039.077000000001,2360.507705445735
sift1m,orion,1,8,8,0.25,15267,10,0.8300373458263025,1.0,1.0,0.24437371505925862,0.8158888888888889,466.0204362350167,461.0,676.0,121.0482521525099,20.881247134342043,21.0,26.0,3.1031026659465533,101.01748870112006,89.0,174.0,38.404193192833525,5092.450819086919,4631.531,10111.119099999987,2603.1847870277657
sift1m,orion,1,8,8,0.25,15267,16,0.8993672419296314,1.0,1.0,0.18821584298728722,0.8894444444444445,600.8222964564093,599.0,850.0,150.64127172999557,26.53481365035698,26.0,32.0,3.1395799884308575,123.08266195061243,109.0,212.0,46.648015118648054,5291.015204755356,4805.066,10223.5844,2610.405174567382
sift1m,orion,1,8,8,0.25,15267,20,0.9251145483411155,1.0,1.0,0.16096770507070748,0.9168777777777778,687.0340603916945,689.0,963.0,170.1252899629192,30.31008056592651,30.0,36.0,3.083795958073521,137.83323508220346,122.0,239.0,52.848645479749976,5337.448261610008,4860.961,10307.565499999997,2620.707085011656
sift1m,orion,1,8,8,0.25,15267,24,0.9412606659659126,1.0,1.0,0.1423344996230313,0.9351888888888888,771.2544049256567,776.0,1073.699999999999,189.4011789011717,34.099561144953164,34.0,39.0,2.994292370320015,158.272221130543,144.0,274.0,61.63027343643893,12030.450616951595,10637.488,26033.808399999998,7155.102463206672
sift1m,orion,1,8,8,0.25,15267,32,0.9629679015118199,1.0,1.0,0.10990690840572498,0.9587333333333333,936.3345778476453,946.0,1295.0,230.22328634547227,41.79910918975568,42.0,46.0,2.8372466267674152,180.03995545948777,161.0,309.0,68.37720697109233,5318.048403943145,4811.187,10250.562099999997,2598.891328374536
sift1m,orion,1,8,8,0.25,15267,40,0.9749945156115327,1.0,1.0,0.08785030631595768,0.9714111111111111,1096.6217986506845,1112.0,1516.699999999999,271.47716442947564,49.58642824392481,50.0,54.0,2.702912944500189,209.78306150520731,188.0,365.0,80.86311411223147,5345.201350298028,4871.641,10252.975599999994,2614.467013643537
sift1m,orion,1,8,8,0.25,15267,80,0.9931743796402865,1.0,1.0,0.04524924685287716,0.9921444444444445,1839.2368507237834,1874.0,2570.0,484.7594466002412,89.13990960896051,89.0,93.0,2.454233646976523,343.74736359468136,311.0,596.0,135.4124554212468,5454.990602213926,4976.758,10420.640199999996,2592.3577101234764
sift1m,orion,1,8,8,0.25,15267,160,0.9985410227058881,1.0,1.0,0.01994039841992719,0.9982111111111112,3125.1488832121568,3186.0,4472.0,890.2649568325251,168.93037269928604,169.0,173.0,2.3817413442065645,595.1180978581253,543.0,1055.699999999999,244.51192638090464,5611.431543787254,5130.977,10491.5947,2542.3236032139885
sift1m,orion,1,8,8,0.25,15267,320,0.9995175817537775,1.0,1.0,0.013050258537028762,0.9994222222222222,5275.924543132246,5371.0,7743.0,1616.4057587952545,328.83834414095764,329.0,333.0,2.3622740860575915,991.1910656972556,945.0,1701.699999999999,386.47714921398403,5949.173775790921,5477.627,10877.3674,2576.8293659644564
sift1m,orion,1,16,16,0.5,17955,10,0.8438486427709486,1.0,1.0,0.25118403266965095,0.8307555555555556,446.3008075744918,441.0,639.0,112.10622780359955,19.821665274296855,20.0,25.0,3.1655252061218953,93.22729044834308,85.0,146.0,28.70515128435808,5741.389785797827,5204.023,11326.4303,2993.322411009953
sift1m,orion,1,16,16,0.5,17955,16,0.909476756264559,1.0,1.0,0.1922476172856904,0.8991333333333333,576.8279587858535,576.0,802.0,135.61587019057194,25.438485101642996,25.0,31.0,3.119354219835153,111.64037872458925,103.0,172.0,32.6027087091339,5944.353753216375,5408.757,11597.8283,2982.3364366135825
sift1m,orion,1,16,16,0.5,17955,20,0.9347823482869432,1.0,1.0,0.1607191023616053,0.9255777777777778,660.4498468393206,662.0,907.0,152.0840062286216,29.20640490114174,29.0,35.0,3.0619980393714137,123.99983291562239,115.0,189.0,35.309024439627855,5904.854512169312,5359.203,11388.834,2935.865994350333
sift1m,orion,1,16,16,0.5,17955,24,0.949481618508352,1.0,1.0,0.14047862105364176,0.9418333333333333,741.969813422445,746.0,1009.0,167.23545144642245,32.982846003898636,33.0,38.0,2.9408417287356037,139.39097744360902,133.0,210.0,39.7483502445687,18061.580813311055,16177.378,37934.731299999985,10565.242759141453
sift1m,orion,1,16,16,0.5,17955,32,0.9683942660885017,1.0,1.0,0.10840938183914649,0.9630555555555556,902.6647173489279,910.0,1221.0,202.18931488360525,40.693678641047065,41.0,45.0,2.786241733556956,158.81709830130882,149.0,239.0,44.12409612828265,6015.541154664439,5422.232,11648.447999999997,2990.3281908265067
sift1m,orion,1,16,16,0.5,17955,40,0.9786089120508503,1.0,1.0,0.08781840397121507,0.9746444444444444,1058.9883040935672,1070.0,1433.0,237.91985779375685,48.50025062656642,48.0,53.0,2.7060659694530824,182.98796992481203,173.0,275.0,50.51861883928872,5988.427800779727,5461.415,11649.190999999999,2957.1668517308526
sift1m,orion,1,16,16,0.5,17955,80,0.9949176733721429,1.0,1.0,0.04214549017247082,0.9937222222222222,1776.5199665831244,1796.0,2434.0,415.18858082711415,88.07830687830688,88.0,92.0,2.486095003610801,294.2205513784461,282.0,442.0,82.50932577402898,6088.940349262044,5548.458,11816.712399999997,3007.688239238001
sift1m,orion,1,16,16,0.5,17955,160,0.999037408335654,1.0,1.0,0.017175521469552223,0.9987444444444444,3005.590030632136,3018.0,4215.299999999999,748.8010645825723,167.87206906154273,168.0,172.0,2.4091298386489837,497.81810080757447,480.0,756.0,144.29048447744043,6149.771471679197,5618.73,11670.5225,2921.264093851956
sift1m,orion,1,16,16,0.5,17955,320,0.9998103282898604,1.0,1.0,0.005101762858766183,0.9996777777777778,5033.0108604845445,5000.0,7291.299999999999,1340.2112498413007,327.7707045391256,328.0,332.0,2.378064972867918,870.5223614592036,844.0,1352.0,267.145754870655,6403.367517961571,5892.693,11862.048899999998,2887.885765773895
sift1m,orion,1,32,32,1.0,22165,10,0.8601707253320157,1.0,1.0,0.25852071509130325,0.8463,416.2606361380555,409.0,602.0,106.67960284519779,18.318745770358674,18.0,24.0,2.849128005498769,94.7251071509136,85.0,153.0,32.6420448803556,6610.801176449356,5858.236,13560.5194,3687.8057763066763
sift1m,orion,1,32,32,1.0,22165,16,0.9223265981330498,1.0,1.0,0.19287308688864174,0.9128,538.7866907286262,534.0,762.0,130.79816013598565,23.934130385743288,23.0,29.0,2.831502638151202,111.82873900293255,102.0,181.0,37.42020543793353,6869.881334175502,6157.797,13750.1484,3683.3256737961956
sift1m,orion,1,32,32,1.0,22165,20,0.9433618352973192,1.0,1.0,0.16462176197317388,0.9359333333333333,616.7531242950598,614.0,862.0,145.51775141013977,27.691946762914505,27.0,33.0,2.7279424228286877,123.3915181592601,113.0,200.0,41.26361003887974,6897.0718691630955,6146.927,13782.653199999993,3738.3562744349115
sift1m,orion,1,32,32,1.0,22165,24,0.9567743009678492,1.0,1.0,0.14441918101685164,0.9514777777777778,693.1022783667945,692.0,962.0,160.83607648186387,31.49145048499887,31.0,36.0,2.6315137983779966,145.0783216783217,140.0,230.0,46.8330505965397,28304.92899774419,23524.005,66535.8408,20652.876373708463
sift1m,orion,1,32,32,1.0,22165,32,0.9741679288453482,1.0,1.0,0.10919579289374551,0.9698888888888889,842.5630047371983,844.0,1164.0,193.9447621788859,39.214843221294835,39.0,44.0,2.482066665615586,155.82991202346042,142.0,258.0,52.888984672391345,6876.378987547936,6113.124,13701.417,3750.3504374186114
sift1m,orion,1,32,32,1.0,22165,40,0.9828119013602884,1.0,1.0,0.08790741657839028,0.9795333333333334,986.3193322806226,987.0,1363.7999999999993,227.57958296148,47.018001353485225,47.0,51.0,2.3612769914712644,177.81168508910446,162.0,297.0,61.52147181601224,6911.301685224453,6179.488,13744.353599999995,3719.300285553014
sift1m,orion,1,32,32,1.0,22165,80,0.9961947371624792,1.0,1.0,0.03829558535208691,0.9950444444444444,1642.293931874577,1643.0,2315.0,397.8551230552354,86.64019851116625,86.0,91.0,2.115240509945191,277.834649221746,251.0,484.0,104.08821524383036,6932.799347755469,6217.98,13735.5212,3702.9724127399845
sift1m,orion,1,32,32,1.0,22165,160,0.9992855889630083,1.0,1.0,0.014862957321693408,0.9989888888888889,2744.597518610422,2726.0,4000.7999999999993,719.7314067294674,166.45562824272503,166.0,170.0,2.0420529292551506,457.17153169411233,404.0,842.0,188.34872096038387,7054.4260703812315,6340.219,13910.508999999996,3712.926291443339
sift1m,orion,1,32,32,1.0,22165,320,0.9998948005399619,1.0,1.0,0.004518962731227272,0.9998,4518.434107827657,4437.0,6868.0,1299.220139420237,326.376900518836,326.0,330.0,2.0173326666679436,774.5573200992555,668.0,1526.0,357.6488277352046,7246.633482743063,6523.843,14067.5034,3708.5880720361656
sift1m,orion_no_refinement,1,2,2,0.0625,9014,10,0.7782942583142273,0.8,1.0,0.20389140484119245,0.7780888888888889,522.5351675171954,520.0,746.0,131.12001793287578,22.100288440204128,22.0,27.0,2.7036806354046696,87.64832482804526,85.0,126.0,21.924424898083515,3587.7558454626137,3273.1634999999997,6793.272950000001,1695.2211885934566
sift1m,orion_no_refinement,1,2,2,0.0625,9014,16,0.8586057490816755,0.9,1.0,0.16516664081545007,0.8584888888888889,671.0583536720657,676.0,933.0,162.51278501222757,27.751164854670513,27.0,33.0,2.688817303618299,109.50033281562014,107.0,154.0,26.009849261345387,3672.100315620146,3363.5485,6858.992200000002,1663.536627783266
sift1m,orion_no_refinement,1,2,2,0.0625,9014,20,0.8917788378571606,0.9,1.0,0.14212481411737543,0.8917,767.395495895274,779.5,1060.0,184.17333550880787,31.564899045928556,31.0,36.0,2.6746418686614937,124.78389172398491,123.0,174.0,29.66167675287655,3673.7695824273355,3380.3495000000003,6763.965350000002,1641.9495950294588
sift1m,orion_no_refinement,1,2,2,0.0625,9014,24,0.9141107659689867,1.0,1.0,0.12535389456147727,0.9140333333333334,861.268027512758,881.0,1171.0,205.42770041608142,35.36642999778123,35.0,40.0,2.5851095536138415,140.4224539605059,140.0,193.0,34.49461953606559,5774.21363301531,5286.4415,11164.897750000002,2907.035234792108
sift1m,orion_no_refinement,1,2,2,0.0625,9014,32,0.9439877474545768,1.0,1.0,0.09749792011294464,0.9439555555555555,1044.6989128023076,1072.0,1411.0,250.16892425808854,43.05691147104504,43.0,47.0,2.4307083469730766,168.17994231195917,168.0,234.0,40.386251020982904,3681.725107388507,3370.0805,6818.531450000001,1651.6837989175128
sift1m,orion_no_refinement,1,2,2,0.0625,9014,40,0.9604189778862511,1.0,1.0,0.08001536497155887,0.9603888888888888,1223.1118260483693,1262.5,1646.3500000000004,294.82801266738466,50.81484357665853,51.0,55.0,2.239735701304442,195.62125582427336,197.0,268.0,46.14882323404195,3719.1883756378966,3399.9759999999997,6861.376900000001,1660.747192156741
sift1m,orion_no_refinement,1,2,2,0.0625,9014,80,0.9878818134753347,1.0,1.0,0.04068064294957296,0.9878777777777777,2062.391613046372,2144.0,2796.3500000000004,526.5704811959711,90.3120701131573,90.0,94.0,1.908581474587767,334.9838029731529,338.0,470.0,84.62362385372863,3876.142979032616,3587.2075,6932.5337,1608.6767704349588
sift1m,orion_no_refinement,1,2,2,0.0625,9014,160,0.997015753272687,1.0,1.0,0.01916183504354416,0.9970111111111111,3550.8599955624586,3706.0,4908.050000000001,970.1347342667619,170.08187264255602,170.0,173.0,1.8383647262855267,613.865875305081,612.0,938.3500000000004,173.18520568925595,4310.750166185933,4063.2290000000003,7348.775450000001,1641.50856907945
sift1m,orion_no_refinement,1,2,2,0.0625,9014,320,0.9990459285555802,1.0,1.0,0.00972095119424647,0.9990444444444444,6108.922121144886,6371.0,8598.7,1759.7421290341654,329.9611715109829,330.0,333.0,1.8191597339589025,1326.6827157754603,1350.0,1906.0,385.6325637368237,6037.8693883958285,5629.0185,11270.9204,2753.2678527728995
sift1m,orion_no_refinement,1,4,4,0.125,14270,10,0.8280426802816432,0.9,1.0,0.23722912192937676,0.8090333333333334,469.61100210231257,467.0,689.0,130.41643173818608,22.050035038542397,22.0,27.0,2.7682031161233414,95.80981079187106,81.0,180.0,41.9521015511888,4923.575950595655,4486.5045,9621.54005,2460.850011613425
sift1m,orion_no_refinement,1,4,4,0.125,14270,16,0.8959761849145171,1.0,1.0,0.18436319289506772,0.8832555555555556,602.3726699369306,607.0,868.0,164.3258680180304,27.68934828311142,27.0,33.0,2.769185239617016,118.67512263489839,100.0,222.0,52.25206404357604,5069.184735248773,4601.5555,9765.119599999998,2452.994385572947
sift1m,orion_no_refinement,1,4,4,0.125,14270,20,0.9220256726843974,1.0,1.0,0.1577801277626109,0.9111555555555556,687.493903293623,695.0,985.5499999999993,186.06731926886286,31.460266292922213,31.0,36.0,2.7127998784769973,134.12768044849335,113.0,250.0,58.507129379612074,5122.936417028732,4651.8994999999995,9847.36805,2505.2946248055982
sift1m,orion_no_refinement,1,4,4,0.125,14270,24,0.9387750414344668,1.0,1.0,0.13866690733080714,0.9301666666666667,771.3476524176594,784.0,1099.0,208.65489093382544,35.27547302032235,35.0,40.0,2.651652782270596,146.90350385423966,124.0,273.0,65.84840531453457,8204.34688486335,7295.514,17155.4051,4711.467478612858
sift1m,orion_no_refinement,1,4,4,0.125,14270,32,0.9613247627946296,1.0,1.0,0.1074823784679374,0.9554444444444444,934.4894183601962,955.0,1328.0,255.3533734514161,42.986054660126136,43.0,47.0,2.5386462807662453,177.42011212333566,150.0,331.0,78.78638698531023,5109.393727680449,4656.753500000001,9826.380949999997,2455.0360507059445
sift1m,orion_no_refinement,1,4,4,0.125,14270,40,0.9731972391853261,1.0,1.0,0.0873536067671076,0.9688888888888889,1093.2969166082692,1124.0,1555.0,302.36545004252804,50.77245970567624,51.0,55.0,2.4234051556242697,206.67988787666434,174.0,386.0,92.7134208040257,5203.0042765942535,4772.075000000001,9774.407349999998,2424.1958011892307
sift1m,orion_no_refinement,1,4,4,0.125,14270,80,0.9925159620026474,1.0,1.0,0.04426399590959234,0.9911333333333333,1828.7476524176595,1896.0,2645.5499999999993,544.5267105414456,90.35346881569727,90.0,94.0,2.2563016681048773,345.63097407147865,292.0,655.0,162.2660806165995,5259.574311983181,4829.137500000001,9864.292,2427.864856497181
sift1m,orion_no_refinement,1,4,4,0.125,14270,160,0.9982776331742694,1.0,1.0,0.01897819752183565,0.9978666666666667,3110.5982480728803,3238.0,4618.0,1003.9772375237133,170.13931324456902,170.0,174.0,2.2103002372389113,557.466783461808,499.0,1101.5499999999993,257.8690956287777,5431.367330133146,5033.179,9948.4726,2413.1529790325144
sift1m,orion_no_refinement,1,4,4,0.125,14270,320,0.9994835708167874,1.0,1.0,0.011763615583835416,0.9993888888888889,5271.09166082691,5493.0,8039.0999999999985,1825.4188227620195,330.03398738612475,330.0,334.0,2.1894906678412873,924.3773651016118,880.0,1610.0,355.06953224999523,5774.78008507358,5391.0,10282.404,2398.2593695209334
sift1m,orion_no_refinement,1,8,8,0.25,17179,10,0.8386447277360601,1.0,1.0,0.249524149010981,0.8257222222222222,463.4822166598754,461.0,659.0,115.55363267001634,20.94173118342162,21.0,26.0,2.732358363969149,97.72437278072064,87.0,169.0,35.73737560919386,5442.520311659584,4941.291,10789.539499999995,2811.884767633338
sift1m,orion_no_refinement,1,8,8,0.25,17179,16,0.9050205954667798,1.0,1.0,0.19188117868433865,0.8966666666666666,597.3702776645905,600.0,828.0,142.36861567470893,26.5670877233832,26.0,31.0,2.6909570533799445,118.85947959718261,106.0,201.0,42.22055245953348,5732.235211944816,5205.616,11097.766499999989,2818.0440732452707
sift1m,orion_no_refinement,1,8,8,0.25,17179,20,0.9295623255414279,1.0,1.0,0.16441645870986538,0.9234,683.8683858198964,691.0,939.0,160.56281212589394,30.3548518540078,30.0,35.0,2.644274849788736,133.99918505151638,119.0,227.0,48.04168130601366,5734.629137493451,5212.248,11033.091599999996,2825.690926229724
sift1m,orion_no_refinement,1,8,8,0.25,17179,24,0.9466225605829193,1.0,1.0,0.1404118896278947,0.9407,768.0501193317423,779.0,1044.0999999999985,178.63833584944092,34.13563071191571,34.0,38.0,2.523767692750943,150.2673031026253,135.0,257.0,54.158429517071106,11810.140712497818,10411.563,25178.509499999975,7027.956645115629
sift1m,orion_no_refinement,1,8,8,0.25,17179,32,0.9666091952429924,1.0,1.0,0.10851101920011073,0.9624666666666667,932.8723441411025,949.0,1261.0,216.13245145246938,41.82449502299319,42.0,46.0,2.363175941267628,174.41597299027882,156.0,293.09999999999854,61.40199781285768,5751.746156528319,5241.584,11119.6922,2818.124422424895
sift1m,orion_no_refinement,1,8,8,0.25,17179,40,0.9771424736920399,1.0,1.0,0.08859069074615057,0.9742777777777778,1093.5325688340415,1118.0,1473.0,255.38166538137713,49.634379183887305,50.0,53.0,2.2591894812973203,201.25257581931427,181.0,337.0,70.82656573771405,5730.230014552651,5227.788,10971.448299999998,2783.524581569438
sift1m,orion_no_refinement,1,8,8,0.25,17179,80,0.9943934408658782,1.0,1.0,0.04311116987279024,0.9935111111111111,1835.5649339309623,1891.0,2490.0,451.3878445666128,89.21590313755166,89.0,92.0,2.1734312055457767,332.5096338552884,299.0,564.0999999999985,121.48132575369144,5796.309597066185,5274.496,11063.193699999994,2779.4393889764756
sift1m,orion_no_refinement,1,8,8,0.25,17179,160,0.9987711094294714,1.0,1.0,0.020512748925113507,0.9985,3114.764188835206,3222.0,4286.0999999999985,812.2839801664232,169.0052389545375,169.0,172.0,2.1260353024145315,573.8031317306013,517.0,1003.0,218.11860738365462,5985.711703882646,5473.258,11254.827099999999,2782.9523727086266
sift1m,orion_no_refinement,1,8,8,0.25,17179,320,0.9996365302043748,1.0,1.0,0.010306888958406058,0.9995111111111111,5246.991035566681,5436.0,7325.0999999999985,1431.8596506564586,328.90732871529195,329.0,332.0,2.1221841026517345,977.6124337854357,906.0,1659.0,352.9860379664493,6297.302723499622,5826.009,11448.603299999997,2705.689320509376
sift1m,orion_no_refinement,1,16,16,0.5,20069,10,0.8492283566141257,1.0,1.0,0.25846951934731,0.8417555555555556,448.08346205590715,445.0,628.0,105.23352665309636,19.199611340873986,19.0,25.0,2.932447857068251,96.44526383975285,86.0,153.0,31.122079651944446,5971.534440480343,5356.719,12075.710799999997,3220.5840632273084
sift1m,orion_no_refinement,1,16,16,0.5,20069,16,0.9127870157480503,1.0,1.0,0.1991167201373624,0.9087111111111111,579.4191539189795,580.0,786.5999999999985,126.9879184820049,24.799641237729833,24.0,30.0,2.889543601706905,114.40500274054511,103.0,180.0,35.1807276569362,6310.135866161742,5762.86,12380.0636,3174.026103445169
sift1m,orion_no_refinement,1,16,16,0.5,20069,20,0.9369741060009632,1.0,1.0,0.16889045456551688,0.9334888888888889,664.0047336688425,669.0,890.0,142.2208944802512,28.567193183516867,28.0,34.0,2.811168404010366,126.87587822014052,115.0,197.0,38.16556282163764,6319.218397528526,5761.247,12339.9242,3175.5497148634727
sift1m,orion_no_refinement,1,16,16,0.5,20069,24,0.9519255196556008,1.0,1.0,0.14649464784838,0.9493,747.0428521600478,755.0,994.0,157.75324990078627,32.367781155015194,32.0,37.0,2.746125127093544,139.42328965070507,127.0,216.0,40.46817250530892,17614.39403238826,15544.162,37894.521399999976,10724.985764032193
sift1m,orion_no_refinement,1,16,16,0.5,20069,32,0.9702671023065663,1.0,1.0,0.11575738433754859,0.9690111111111112,909.0121082266181,922.0,1200.0,190.11553196524807,40.042852160047836,40.0,45.0,2.550668924194788,162.49020877971,148.0,252.0,48.17168051902867,6341.627639244606,5801.573,12353.508199999998,3198.9349884611447
sift1m,orion_no_refinement,1,16,16,0.5,20069,40,0.9796788777131595,1.0,1.0,0.09625204819820889,0.9789111111111111,1067.0765857790623,1086.0,1405.0,223.54941107988412,47.85001743983258,48.0,52.0,2.451528736999233,186.57760725497036,170.0,289.0,55.08643879879719,6347.723922367831,5791.083,12338.543999999994,3173.2231504061783
